GPCR,STANDARD_VALUE,smiles
Q03431,-4.6,CC1(CC2=C(C=CN=C2O1)C3=CC(=CC=C3)C(=O)N)C(=O)NC4=CC(=C(C=C4)Cl)C(F)(F)F
Q03431,-5.1,COC(=O)C1=CN(C(=C(C1C2=CC(=CC=C2)F)C#N)N)C3=CC=C(C=C3)N4CCOCC4
Q03431,-4.35,C1CN(CCC1C(=O)N)C(=O)C2=CC(=NC3=CC=CC=C32)C4=CC=C(S4)Cl
Q03431,-4.45,CC(C(=O)NC1=NC=C(C=C1)Cl)OC2=C(N=CC=C2)[N+](=O)[O-]
Q03431,-3.45,C1CCC(CC1)C2=NN(C(=O)N(C3=CC=CC=C32)C4=CC=CC(=C4)N=C(N)N)CC5=CC=CC=C5
Q03431,-2.95,C1CC1C(=O)C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4C#N
Q03431,-4.65,CC1=CC(=NC2=CC=CC=C12)SCC(=O)NC3=C(C=C(C=N3)Cl)Cl
Q03431,-4.95,CC(=O)CC1C2=C(C=CC(=C2)C(F)(F)F)S(=O)(=O)N1C3=CC=C(C=C3)N(C)C
Q03431,-4.7,C1=CC=C(C(=C1)C(=O)NNC(=S)NC(=O)C=CC2=CC=CS2)O
Q03431,-3.8,CC1=NN(C(=C1C(CSC2=NC=CN2C)(C(F)(F)F)O)N)C3=CC=C(C=C3)Cl
Q03431,-4.4,CSC1=CC=CC(=C1)NC(=O)C2=CC(=C(C=C2)Cl)S(=O)(=O)N3CCOCC3
Q03431,-4.5,COC1=CC=CC(=C1)C2=NN=C(C=C2)SCC(=O)N3CCN(CC3)C4=CC=CC=C4
Q03431,-4.15,C1CN(CCN1CC2=CC=CC=C2)C(=O)CNC(=O)C3=CC(=CC(=C3)Cl)[N+](=O)[O-]
Q03431,-4.25,CC1=CC=C(C=C1)S(=O)(=O)NC(C(C)C)C(=O)N2CCC(CC2)C(=O)NC(CCC(=O)N)C(=O)O
Q03431,-5.05,CC1=CC=CC=C1NC(C(Cl)(Cl)Cl)NC(=O)C2=CN=CC=C2
Q03431,-3.5,COC(=O)C1=CC(=C(C=C1)C(=O)OC)N2C(=O)C3=CC=CC=C3C4=CC=CC=C4C2=O
Q03431,-4.45,CC1=C(C=C(C=C1)[N+](=O)[O-])NC(=O)CN(C2CCCCC2)C(=O)C3=CC=C(C=C3)Cl
Q03431,-2.885,CC1=CC2=C(C=C1)N=C(O2)C3=CC(=C(C=C3)Cl)NC(=O)COC4=CC=C(C=C4)[N+](=O)[O-]
