GPCR,STANDARD_VALUE,smiles
P32249,-1.326,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC4=CC=CC=C4C=C3
P32249,-2.053,C1CN(CCN1C(=O)CCC2=CC=C(C=C2)F)S(=O)(=O)C=CC3=CC=CC=C3
P32249,-0.913,C1CN(CCN1CC2=C(C=C(C=C2)F)C(F)(F)F)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-1.111,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-]
P32249,-1.34,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=C(C=CC(=C3)Cl)Cl
P32249,-1.458,B(C1=CC(=CC=C1)C(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)Br)(O)O
P32249,-1.279,CN(C)C1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)OC
P32249,-0.417,C1CN(CCN1CC2=CC(=CC=C2)F)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-1.993,C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)C=CC3=CC=CC=C3.C(=O)O
P32249,-0.904,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=CC=C3Br
P32249,-1.204,C1COC2=C1C=C(C=C2)C(=O)N3CCN(CC3)C(=O)C=CC4=CC=C(C=C4)Cl
P32249,-0.241,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)Br)C(=O)C3=CC=C(C=C3)C#N
P32249,-0.248,CC1=CC=C(C=C1)CN2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-2.265,C1CN(CCN1C(=O)C=CC2=C(C=C(C=C2)Cl)F)S(=O)(=O)C3=CC=CC=C3
P32249,-0.236,C1CN(CCN1CC2=CC(=C(C=C2)Cl)Cl)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-3,C1CN(CCN1C(=O)C2=CC=C(C=C2)Br)C(=O)C3=CC=CC=C3Cl
P32249,-2.797,C1CN(CCN1C(=O)C=CC2=CC=CC=C2)S(=O)(=O)C3=CC=C(C=C3)F
P32249,-3,C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)CC3=CC=C(C=C3)Br
P32249,-2.49,C1CN(CCN1C(=O)CC2=CC=CC=C2)C(=O)COC3=CC=C(C=C3)Cl
P32249,-0.22,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)Br)S(=O)(=O)C3=CC=C(C=C3)Br
P32249,-1.382,CCCC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)F
P32249,-1.097,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=CC=C3
P32249,-1.288,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=CC=C3F
P32249,-1.908,C1CN(CCN1C(=O)C=CC2=CC=C(C=C2)F)S(=O)(=O)C3=CC=CS3
P32249,-1.458,C1CN(CCN1CC2=CC=CC=C2F)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-1.602,CC1=CC=C(C=C1)C(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)OC
P32249,-0.561,C1CN(CCN1CC2=CC=C(C=C2)Cl)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-0.348,CCC(C)N1CCN(CC1)C(=O)C=CC2=CC=C(C=C2)Br
P32249,-1.322,C1CN(CCN1C(=O)CC2=CC=CC=C2)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-1.114,CC1=C(C=CC(=C1)C(=O)N2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)OC)Cl
P32249,-0.719,C1CN(CCN1CC2=C(C=C(C=C2)Cl)C(F)(F)F)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-0.971,CC(C)(C)C1=CC=C(C=C1)CN2CCN(CC2)C(=O)C=CC3=CC=C(C=C3)Br
P32249,-3.47,CC1=C(C=C(C=C1)OCC(=O)N2CCN(CC2)C(=O)CC3=CC=CC=C3)C
P32249,-0.981,COC1=CC=C(C=C1)C=CC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Br
P32249,-2.272,CC1=CC=CC=C1C=CC(=O)N2CCN(CC2)S(=O)(=O)C3=CC=C(C=C3)Br
